PERMNO,date,SHRCD,EXCHCD,SICCD,TICKER,COMNAM,SHRCLS,PRC,VOL,RET,SHROUT,NUMTRD,sprtrn
14593,20130513,11,3,3571,AAPL,APPLE INC,,454.73999,11616786,0.003908,938649,67530,0.000043
14593,20130514,11,3,3571,AAPL,APPLE INC,,443.85999,16572200,-0.023926,938649,110288,0.010142
14593,20130515,11,3,3571,AAPL,APPLE INC,,428.85001,27478980,-0.033817,938649,180814,0.005114
14593,20130516,11,3,3571,AAPL,APPLE INC,,434.57800,22391940,0.013357,938649,146921,-0.005010
14593,20130517,11,3,3571,AAPL,APPLE INC,,433.26001,15863800,-0.003033,938649,98121,0.010300
14593,20130520,11,3,3571,AAPL,APPLE INC,,442.92999,16783232,0.022319,938649,103223,-0.000708
14593,20130521,11,3,3571,AAPL,APPLE INC,,439.66000,16904936,-0.007383,938649,108101,0.001722
14593,20130522,11,3,3571,AAPL,APPLE INC,,441.35400,16535074,0.003853,938649,111006,-0.008274
14593,20130523,11,3,3571,AAPL,APPLE INC,,442.14001,13169933,0.001781,938649,94232,-0.002924
14593,20130524,11,3,3571,AAPL,APPLE INC,,445.14999,10364945,0.006808,938649,71836,-0.000551
14593,20130528,11,3,3571,AAPL,APPLE INC,,441.43900,14370910,-0.008337,938649,92541,0.006341
14593,20130529,11,3,3571,AAPL,APPLE INC,,444.95001,12366185,0.007954,938649,84959,-0.007048
14593,20130530,11,3,3571,AAPL,APPLE INC,,451.57999,13164512,0.014900,938649,89026,0.003670
14593,20130531,11,3,3571,AAPL,APPLE INC,,449.73499,14414700,-0.004086,938649,96810,-0.014307
14593,20130603,11,3,3571,AAPL,APPLE INC,,450.72000,13907019,0.002190,938649,92489,0.005936
14593,20130604,11,3,3571,AAPL,APPLE INC,,449.31000,11019230,-0.003128,938649,80042,-0.005511
14593,20130605,11,3,3571,AAPL,APPLE INC,,445.10999,10917745,-0.009348,938649,77472,-0.013780
14593,20130606,11,3,3571,AAPL,APPLE INC,,438.45999,15707519,-0.014940,938649,108619,0.008490
14593,20130607,11,3,3571,AAPL,APPLE INC,,441.81100,15084050,0.007643,938649,98564,0.012832
14593,20130610,11,3,3571,AAPL,APPLE INC,,438.89001,16726531,-0.006611,938649,112406,-0.000347
14593,20130611,11,3,3571,AAPL,APPLE INC,,437.60001,10706198,-0.002939,938649,75036,-0.010153
14593,20130612,11,3,3571,AAPL,APPLE INC,,432.19000,9890253,-0.012363,938649,71735,-0.008370
14593,20130613,11,3,3571,AAPL,APPLE INC,,435.96500,10659982,0.008735,938649,79324,0.014784
14593,20130614,11,3,3571,AAPL,APPLE INC,,430.04999,10110514,-0.013568,938649,68922,-0.005885
14593,20130617,11,3,3571,AAPL,APPLE INC,,432.00000,9659520,0.004534,938649,68829,0.007567
14593,20130618,11,3,3571,AAPL,APPLE INC,,431.76999,7262702,-0.000532,938649,52364,0.007791
14593,20130619,11,3,3571,AAPL,APPLE INC,,423.00000,11540075,-0.020312,938649,75082,-0.013851
14593,20130620,11,3,3571,AAPL,APPLE INC,,416.83801,13402896,-0.014567,938649,97817,-0.025010
14593,20130621,11,3,3571,AAPL,APPLE INC,,413.50000,17714965,-0.008008,938649,100291,0.002670
14593,20130624,11,3,3571,AAPL,APPLE INC,,402.54001,17931754,-0.026505,938649,128309,-0.012145
14593,20130625,11,3,3571,AAPL,APPLE INC,,402.63000,11717029,0.000224,938649,81677,0.009497
14593,20130626,11,3,3571,AAPL,APPLE INC,,398.07001,13622283,-0.011326,938649,88601,0.009590
14593,20130627,11,3,3571,AAPL,APPLE INC,,393.78000,12467165,-0.010777,938649,84729,0.006200
14593,20130628,11,3,3571,AAPL,APPLE INC,,396.53000,21087631,0.006984,908442,113213,-0.004290
14593,20130701,11,3,3571,AAPL,APPLE INC,,409.22000,14506574,0.032003,908442,96583,0.005404
14593,20130702,11,3,3571,AAPL,APPLE INC,,418.48999,17419179,0.022653,908442,117497,-0.000545
14593,20130703,11,3,3571,AAPL,APPLE INC,,420.79999,8917170,0.005520,908442,64188,0.000824
14593,20130705,11,3,3571,AAPL,APPLE INC,,417.42001,9999050,-0.008032,908442,69127,0.010202
14593,20130708,11,3,3571,AAPL,APPLE INC,,415.04999,10985530,-0.005678,908442,75931,0.005252
14593,20130709,11,3,3571,AAPL,APPLE INC,,422.35001,13079750,0.017588,908442,88311,0.007230
14593,20130710,11,3,3571,AAPL,APPLE INC,,420.73001,10505157,-0.003836,908442,74244,0.000182
14593,20130711,11,3,3571,AAPL,APPLE INC,,427.28799,12099848,0.015587,908442,79804,0.013554
14593,20130712,11,3,3571,AAPL,APPLE INC,,426.51001,10446228,-0.001821,908497,71211,0.003087
14593,20130715,11,3,3571,AAPL,APPLE INC,,427.44000,8952168,0.002180,908497,53605,0.001375
14593,20130716,11,3,3571,AAPL,APPLE INC,,430.19501,8067015,0.006445,908497,59298,-0.003709
14593,20130717,11,3,3571,AAPL,APPLE INC,,430.31000,7358446,0.000267,908497,48758,0.002774
14593,20130718,11,3,3571,AAPL,APPLE INC,,431.75800,8155174,0.003365,908497,52084,0.005033
14593,20130719,11,3,3571,AAPL,APPLE INC,,424.95001,9938661,-0.015768,908497,64722,0.001610
14593,20130722,11,3,3571,AAPL,APPLE INC,,426.31000,7729822,0.003200,908497,48604,0.002033
14593,20130723,11,3,3571,AAPL,APPLE INC,,418.98999,13925582,-0.017171,908497,105760,-0.001852
14593,20130724,11,3,3571,AAPL,APPLE INC,,440.51001,21963188,0.051362,908497,153697,-0.003811
14593,20130725,11,3,3571,AAPL,APPLE INC,,438.50000,8593758,-0.004563,908497,62744,0.002556
14593,20130726,11,3,3571,AAPL,APPLE INC,,440.98999,7728691,0.005678,908497,56162,0.000828
14593,20130729,11,3,3571,AAPL,APPLE INC,,447.79001,9254341,0.015420,908497,65775,-0.003736
14593,20130730,11,3,3571,AAPL,APPLE INC,,453.32001,11615228,0.012350,908497,86275,0.000374
14593,20130731,11,3,3571,AAPL,APPLE INC,,452.53000,11905526,-0.001743,908497,74863,-0.000136
14593,20130801,11,3,3571,AAPL,APPLE INC,,456.67599,7708745,0.009162,908497,58367,0.012541
14593,20130802,11,3,3571,AAPL,APPLE INC,,462.54001,10206651,0.012841,908497,71001,0.001640
14593,20130805,11,3,3571,AAPL,APPLE INC,,469.45001,11882685,0.014939,908497,81879,-0.001480
14593,20130806,11,3,3571,AAPL,APPLE INC,,465.25000,12368999,-0.008947,908497,78674,-0.005723
14593,20130807,11,3,3571,AAPL,APPLE INC,,464.98001,11043689,-0.000580,908497,65072,-0.003806
14593,20130808,11,3,3571,AAPL,APPLE INC,,461.01001,9511939,-0.001979,908497,65071,0.003885
14593,20130809,11,3,3571,AAPL,APPLE INC,,454.45001,10032649,-0.014230,908497,72171,-0.003570
14593,20130812,11,3,3571,AAPL,APPLE INC,,467.35999,13531681,0.028408,908497,88711,-0.001153
14593,20130813,11,3,3571,AAPL,APPLE INC,,489.57001,32799424,0.047522,908497,236268,0.002776
14593,20130814,11,3,3571,AAPL,APPLE INC,,498.50000,28153765,0.018240,908497,195957,-0.005177
14593,20130815,11,3,3571,AAPL,APPLE INC,,497.91000,18259341,-0.001184,908497,115854,-0.014282
14593,20130816,11,3,3571,AAPL,APPLE INC,,502.32999,13352173,0.008877,908497,77733,-0.003305
14593,20130819,11,3,3571,AAPL,APPLE INC,,507.73999,18975257,0.010770,908497,123248,-0.005900
14593,20130820,11,3,3571,AAPL,APPLE INC,,501.07001,13252621,-0.013137,908497,92003,0.003821
14593,20130821,11,3,3571,AAPL,APPLE INC,,502.35999,12456959,0.002574,908497,85509,-0.005780
14593,20130822,11,3,3571,AAPL,APPLE INC,,502.95999,9158216,0.001194,908497,66812,0.008619
14593,20130823,11,3,3571,AAPL,APPLE INC,,501.01999,8356537,-0.003857,908497,63250,0.003947
14593,20130826,11,3,3571,AAPL,APPLE INC,,502.97000,12288958,0.003892,908497,81046,-0.004040
14593,20130827,11,3,3571,AAPL,APPLE INC,,488.59000,15806644,-0.028590,908497,114546,-0.015874
14593,20130828,11,3,3571,AAPL,APPLE INC,,490.89600,11432070,0.004720,908497,79866,0.002748
14593,20130829,11,3,3571,AAPL,APPLE INC,,491.70001,8970755,0.001638,908497,60999,0.001963
14593,20130830,11,3,3571,AAPL,APPLE INC,,487.21600,10211405,-0.009119,908497,70278,-0.003174
14593,20130903,11,3,3571,AAPL,APPLE INC,,488.57999,12391252,0.002800,908497,85937,0.004164
14593,20130904,11,3,3571,AAPL,APPLE INC,,498.69101,12863675,0.020695,908497,93162,0.008117
14593,20130905,11,3,3571,AAPL,APPLE INC,,495.26999,8817140,-0.006860,908497,61299,0.001210
14593,20130906,11,3,3571,AAPL,APPLE INC,,498.22000,13475692,0.005956,908497,99823,0.000054
14593,20130909,11,3,3571,AAPL,APPLE INC,,506.17001,12710516,0.015957,908497,89655,0.009993
14593,20130910,11,3,3571,AAPL,APPLE INC,,494.64001,27477662,-0.022779,908497,189652,0.007346
14593,20130911,11,3,3571,AAPL,APPLE INC,,467.70999,33353917,-0.054444,908497,235719,0.003052
14593,20130912,11,3,3571,AAPL,APPLE INC,,472.69000,15099324,0.010648,908497,107456,-0.003380
14593,20130913,11,3,3571,AAPL,APPLE INC,,464.89999,11192166,-0.016480,908497,81594,0.002715
14593,20130916,11,3,3571,AAPL,APPLE INC,,450.12000,20535031,-0.031792,908497,145638,0.005693
14593,20130917,11,3,3571,AAPL,APPLE INC,,455.32001,14853247,0.011553,908497,103545,0.004218
14593,20130918,11,3,3571,AAPL,APPLE INC,,464.67999,16975106,0.020557,908497,112559,0.012178
14593,20130919,11,3,3571,AAPL,APPLE INC,,472.29999,15114178,0.016398,908497,108766,-0.001843
14593,20130920,11,3,3571,AAPL,APPLE INC,,467.41000,25726684,-0.010354,908497,126979,-0.007217
14593,20130923,11,3,3571,AAPL,APPLE INC,,490.64001,28359075,0.049699,908497,201901,-0.004720
14593,20130924,11,3,3571,AAPL,APPLE INC,,489.10001,13552790,-0.003139,908497,95733,-0.002597
14593,20130925,11,3,3571,AAPL,APPLE INC,,481.53000,11803333,-0.015477,908497,83018,-0.002739
14593,20130926,11,3,3571,AAPL,APPLE INC,,486.22000,8874864,0.009740,908497,61796,0.003485
14593,20130927,11,3,3571,AAPL,APPLE INC,,482.75000,8531162,-0.007137,899213,58060,-0.004074
14593,20130930,11,3,3571,AAPL,APPLE INC,,476.75000,9707607,-0.012429,899213,65227,-0.006029
14593,20131001,11,3,3571,AAPL,APPLE INC,,487.95999,14227001,0.023513,899213,90768,0.007999
14593,20131002,11,3,3571,AAPL,APPLE INC,,489.56000,10753346,0.003279,899213,73567,-0.000667
14593,20131003,11,3,3571,AAPL,APPLE INC,,483.41000,13084318,-0.012562,899213,79412,-0.008979
14593,20131004,11,3,3571,AAPL,APPLE INC,,483.03000,9612718,-0.000786,899213,68777,0.007053
14593,20131007,11,3,3571,AAPL,APPLE INC,,487.75000,11636327,0.009772,899213,83574,-0.008506
14593,20131008,11,3,3571,AAPL,APPLE INC,,480.94000,10892429,-0.013962,899213,80877,-0.012332
14593,20131009,11,3,3571,AAPL,APPLE INC,,486.58801,11245901,0.011744,899213,78509,0.000574
14593,20131010,11,3,3571,AAPL,APPLE INC,,489.63800,10445632,0.006268,899213,77728,0.021830
14593,20131011,11,3,3571,AAPL,APPLE INC,,492.81201,9997379,0.006482,899213,70834,0.006286
14593,20131014,11,3,3571,AAPL,APPLE INC,,496.04001,10412081,0.006550,899213,70983,0.004075
14593,20131015,11,3,3571,AAPL,APPLE INC,,498.67999,11985676,0.005322,899213,88308,-0.007064
14593,20131016,11,3,3571,AAPL,APPLE INC,,501.11401,9321430,0.004881,899213,67023,0.013828
14593,20131017,11,3,3571,AAPL,APPLE INC,,504.50000,9602783,0.006757,899213,64237,0.006744
14593,20131018,11,3,3571,AAPL,APPLE INC,,508.89001,10769905,0.008702,899738,70013,0.006549
14593,20131021,11,3,3571,AAPL,APPLE INC,,521.36200,14850065,0.024508,899738,109948,0.000092
14593,20131022,11,3,3571,AAPL,APPLE INC,,519.86749,19993172,-0.002867,899738,153112,0.005738
14593,20131023,11,3,3571,AAPL,APPLE INC,,524.96002,11662871,0.009796,899738,83649,-0.004725
14593,20131024,11,3,3571,AAPL,APPLE INC,,531.90997,14233830,0.013239,899738,95193,0.003258
14593,20131025,11,3,3571,AAPL,APPLE INC,,525.95801,12506638,-0.011190,899738,88757,0.004395
14593,20131028,11,3,3571,AAPL,APPLE INC,,529.87598,20621356,0.007449,899738,150302,0.001330
14593,20131029,11,3,3571,AAPL,APPLE INC,,516.67798,23609993,-0.024908,899738,171250,0.005584
14593,20131030,11,3,3571,AAPL,APPLE INC,,524.89600,13186830,0.015905,899738,93273,-0.004876
14593,20131031,11,3,3571,AAPL,APPLE INC,,522.70203,10217931,-0.004180,899738,69321,-0.003839
14593,20131101,11,3,3571,AAPL,APPLE INC,,520.03003,10311362,-0.005112,899738,75994,0.002903
14593,20131104,11,3,3571,AAPL,APPLE INC,,526.75000,9093658,0.012922,899738,64543,0.003571
14593,20131105,11,3,3571,AAPL,APPLE INC,,525.44897,10121428,-0.002470,899738,63821,-0.002806
14593,20131106,11,3,3571,AAPL,APPLE INC,,520.91998,8303802,-0.002815,899738,59042,0.004266
14593,20131107,11,3,3571,AAPL,APPLE INC,,512.49200,9848315,-0.016179,899738,79282,-0.013183
14593,20131108,11,3,3571,AAPL,APPLE INC,,520.56000,10380844,0.015743,899738,71692,0.013428
14593,20131111,11,3,3571,AAPL,APPLE INC,,519.04797,8500083,-0.002905,899738,64660,0.000723
14593,20131112,11,3,3571,AAPL,APPLE INC,,520.01001,7616934,0.001853,899738,56785,-0.002370
14593,20131113,11,3,3571,AAPL,APPLE INC,,520.63397,7369515,0.001200,899738,52410,0.008095
14593,20131114,11,3,3571,AAPL,APPLE INC,,528.15997,10563350,0.014455,899738,81406,0.004837
14593,20131115,11,3,3571,AAPL,APPLE INC,,524.99103,11671956,-0.006000,899738,64265,0.004222
14593,20131118,11,3,3571,AAPL,APPLE INC,,518.62903,9321286,-0.012118,899738,63086,-0.003698
14593,20131119,11,3,3571,AAPL,APPLE INC,,519.54999,7767624,0.001776,899738,54901,-0.002043
14593,20131120,11,3,3571,AAPL,APPLE INC,,515.00000,7281287,-0.008758,899738,55271,-0.003636
14593,20131121,11,3,3571,AAPL,APPLE INC,,521.13599,9752833,0.011915,899738,69428,0.008129
14593,20131122,11,3,3571,AAPL,APPLE INC,,519.79999,8348276,-0.002564,899738,56490,0.004961
14593,20131125,11,3,3571,AAPL,APPLE INC,,523.73999,8522088,0.007580,899738,60037,-0.001263
14593,20131126,11,3,3571,AAPL,APPLE INC,,533.40002,14988014,0.018444,899738,101339,0.000150
14593,20131127,11,3,3571,AAPL,APPLE INC,,545.96002,13612016,0.023547,899738,99121,0.002485
14593,20131129,11,3,3571,AAPL,APPLE INC,,556.07001,11864076,0.018518,899738,78852,-0.000786
14593,20131202,11,3,3571,AAPL,APPLE INC,,551.22998,17627407,-0.008704,899738,130312,-0.002719
14593,20131203,11,3,3571,AAPL,APPLE INC,,566.32202,16821444,0.027379,899738,113086,-0.003193
14593,20131204,11,3,3571,AAPL,APPLE INC,,565.00000,14411864,-0.002334,899738,96945,-0.001304
14593,20131205,11,3,3571,AAPL,APPLE INC,,567.90100,16633399,0.005135,899738,117051,-0.004340
14593,20131206,11,3,3571,AAPL,APPLE INC,,560.02002,12858703,-0.013877,899738,91414,0.011238
14593,20131209,11,3,3571,AAPL,APPLE INC,,566.42999,11393478,0.011446,899738,99610,0.001817
14593,20131210,11,3,3571,AAPL,APPLE INC,,565.54999,9859239,-0.001554,899738,85922,-0.003180
14593,20131211,11,3,3571,AAPL,APPLE INC,,561.35999,12778069,-0.007409,899738,110188,-0.011317
14593,20131212,11,3,3571,AAPL,APPLE INC,,560.53998,9316738,-0.001461,899738,84940,-0.003771
14593,20131213,11,3,3571,AAPL,APPLE INC,,554.42999,11826363,-0.010900,899738,111506,-0.000101
14593,20131216,11,3,3571,AAPL,APPLE INC,,557.50000,10015957,0.005537,899738,88681,0.006320
14593,20131217,11,3,3571,AAPL,APPLE INC,,554.98999,8158497,-0.004502,899738,77564,-0.003101
14593,20131218,11,3,3571,AAPL,APPLE INC,,550.77002,20143787,-0.007604,899738,195217,0.016648
14593,20131219,11,3,3571,AAPL,APPLE INC,,544.46002,11390513,-0.011457,899738,103900,-0.000580
14593,20131220,11,3,3571,AAPL,APPLE INC,,549.02002,15530209,0.008375,899738,106576,0.004819
14593,20131223,11,3,3571,AAPL,APPLE INC,,570.09003,17752058,0.038377,899738,167720,0.005318
14593,20131224,11,3,3571,AAPL,APPLE INC,,567.66998,5969396,-0.004245,899738,56056,0.002916
14593,20131226,11,3,3571,AAPL,APPLE INC,,563.90002,7251755,-0.006641,892551,65540,0.004745
14593,20131227,11,3,3571,AAPL,APPLE INC,,560.09003,8031150,-0.006757,892447,75447,-0.000337
14593,20131230,11,3,3571,AAPL,APPLE INC,,554.52002,9091076,-0.009945,892447,85463,-0.000179
14593,20131231,11,3,3571,AAPL,APPLE INC,,561.02002,7903098,0.011722,892447,74422,0.003960
14593,20140102,11,3,3571,AAPL,APPLE INC,,553.13000,8338094,-0.014064,892447,89763,-0.008862
14593,20140103,11,3,3571,AAPL,APPLE INC,,540.97998,13992006,-0.021966,892447,148490,-0.000333
14593,20140106,11,3,3571,AAPL,APPLE INC,,543.92999,14820614,0.005453,892447,131929,-0.002512
14593,20140107,11,3,3571,AAPL,APPLE INC,,540.03748,11381939,-0.007156,892447,106943,0.006082
14593,20140108,11,3,3571,AAPL,APPLE INC,,543.46002,9199689,0.006338,892447,87170,-0.000212
14593,20140109,11,3,3571,AAPL,APPLE INC,,536.51898,9938497,-0.012772,892447,93622,0.000348
14593,20140110,11,3,3571,AAPL,APPLE INC,,532.94000,10839168,-0.006671,891989,113198,0.002307
14593,20140113,11,3,3571,AAPL,APPLE INC,,535.72998,13474914,0.005235,891989,130059,-0.012576
14593,20140114,11,3,3571,AAPL,APPLE INC,,546.39001,12687522,0.019898,891989,113168,0.010818
14593,20140115,11,3,3571,AAPL,APPLE INC,,557.35999,14026613,0.020077,891989,137960,0.005166
14593,20140116,11,3,3571,AAPL,APPLE INC,,554.25000,8160230,-0.005580,891989,78895,-0.001347
14593,20140117,11,3,3571,AAPL,APPLE INC,,540.66998,15414978,-0.024502,891989,133757,-0.003895
14593,20140121,11,3,3571,AAPL,APPLE INC,,549.07001,11677186,0.015536,891989,111661,0.002774
14593,20140122,11,3,3571,AAPL,APPLE INC,,551.51001,13528022,0.004444,891989,117433,0.000575
14593,20140123,11,3,3571,AAPL,APPLE INC,,556.17999,14303549,0.008468,891989,127749,-0.008890
14593,20140124,11,3,3571,AAPL,APPLE INC,,546.07001,15437662,-0.018178,891989,149536,-0.020875
14593,20140127,11,3,3571,AAPL,APPLE INC,,550.50000,20551564,0.008112,891989,226510,-0.004876
14593,20140128,11,3,3571,AAPL,APPLE INC,,506.50000,38174933,-0.079927,891989,406909,0.006141
14593,20140129,11,3,3571,AAPL,APPLE INC,,500.75000,18053678,-0.011352,891989,186404,-0.010209
14593,20140130,11,3,3571,AAPL,APPLE INC,,499.78201,26588662,-0.001933,891989,160484,0.011267
14593,20140131,11,3,3571,AAPL,APPLE INC,,500.60001,18220292,0.001637,891989,144347,-0.006465
14593,20140203,11,3,3571,AAPL,APPLE INC,,501.53000,14374466,0.001858,891989,139018,-0.022832
14593,20140204,11,3,3571,AAPL,APPLE INC,,508.79001,13762649,0.014476,891989,118745,0.007641
14593,20140205,11,3,3571,AAPL,APPLE INC,,512.59003,12037845,0.007469,891989,116227,-0.002028
14593,20140206,11,3,3571,AAPL,APPLE INC,,512.51001,9225014,0.005794,891989,95946,0.012440
14593,20140207,11,3,3571,AAPL,APPLE INC,,519.67999,13377043,0.013990,891989,127597,0.013302
14593,20140210,11,3,3571,AAPL,APPLE INC,,528.98999,12350146,0.017915,891989,120600,0.001569
14593,20140211,11,3,3571,AAPL,APPLE INC,,535.96002,10108240,0.013176,891989,104178,0.011062
14593,20140212,11,3,3571,AAPL,APPLE INC,,535.91998,11046152,-0.000075,891989,97587,-0.000269
14593,20140213,11,3,3571,AAPL,APPLE INC,,544.42999,10994308,0.015879,891989,109663,0.005810
14593,20140214,11,3,3571,AAPL,APPLE INC,,543.98999,9781372,-0.000808,891989,99285,0.004809
14593,20140218,11,3,3571,AAPL,APPLE INC,,545.98999,9329464,0.003677,891989,94171,0.001158
14593,20140219,11,3,3571,AAPL,APPLE INC,,537.37000,11221250,-0.015788,891989,113700,-0.006524
14593,20140220,11,3,3571,AAPL,APPLE INC,,531.15002,10932729,-0.011575,891989,113482,0.006031
14593,20140221,11,3,3571,AAPL,APPLE INC,,525.25000,9965331,-0.011108,891989,102827,-0.001919
14593,20140224,11,3,3571,AAPL,APPLE INC,,527.54999,10337850,0.004379,891989,104822,0.006187
14593,20140225,11,3,3571,AAPL,APPLE INC,,522.06000,8321060,-0.010407,891989,89398,-0.001348
14593,20140226,11,3,3571,AAPL,APPLE INC,,517.34998,9876081,-0.009022,891989,111653,0.000022
14593,20140227,11,3,3571,AAPL,APPLE INC,,527.66998,10793903,0.019948,891989,110739,0.004948
14593,20140228,11,3,3571,AAPL,APPLE INC,,526.23999,13296879,-0.002710,891989,127510,0.002783
14593,20140303,11,3,3571,AAPL,APPLE INC,,527.76001,8612772,0.002888,891989,95048,-0.007379
14593,20140304,11,3,3571,AAPL,APPLE INC,,531.23999,9270562,0.006594,891989,88219,0.015268
14593,20140305,11,3,3571,AAPL,APPLE INC,,532.35999,7352217,0.002108,891989,74252,-0.000053
14593,20140306,11,3,3571,AAPL,APPLE INC,,530.75000,6631873,-0.003024,891989,63596,0.001718
14593,20140307,11,3,3571,AAPL,APPLE INC,,530.44000,7926663,-0.000584,891989,79524,0.000538
14593,20140310,11,3,3571,AAPL,APPLE INC,,530.91998,6384500,0.000905,891989,67237,-0.000463
14593,20140311,11,3,3571,AAPL,APPLE INC,,536.09003,10028407,0.009738,891989,103424,-0.005082
14593,20140312,11,3,3571,AAPL,APPLE INC,,536.60999,7170808,0.000970,891989,73031,0.000305
14593,20140313,11,3,3571,AAPL,APPLE INC,,530.65002,9205087,-0.011107,891989,93279,-0.011701
14593,20140314,11,3,3571,AAPL,APPLE INC,,524.69000,8471356,-0.011232,891989,89102,-0.002822
14593,20140317,11,3,3571,AAPL,APPLE INC,,526.73999,7126794,0.003907,891989,76249,0.009614
14593,20140318,11,3,3571,AAPL,APPLE INC,,531.40002,7493109,0.008847,891989,70128,0.007220
14593,20140319,11,3,3571,AAPL,APPLE INC,,531.26001,8026994,-0.000263,891989,81326,-0.006132
14593,20140320,11,3,3571,AAPL,APPLE INC,,528.70001,7457791,-0.004819,891989,72566,0.006041
14593,20140321,11,3,3571,AAPL,APPLE INC,,532.87000,13373167,0.007887,891989,94396,-0.002933
14593,20140324,11,3,3571,AAPL,APPLE INC,,539.19000,12703553,0.011860,891989,116963,-0.004865
14593,20140325,11,3,3571,AAPL,APPLE INC,,544.98999,10426908,0.010757,891989,104347,0.004404
14593,20140326,11,3,3571,AAPL,APPLE INC,,539.78003,10706032,-0.009560,891989,102758,-0.007000
14593,20140327,11,3,3571,AAPL,APPLE INC,,537.46002,7930475,-0.004298,891989,84661,-0.001900
14593,20140328,11,3,3571,AAPL,APPLE INC,,536.85999,7163009,-0.001116,861745,73568,0.004640
14593,20140331,11,3,3571,AAPL,APPLE INC,,536.73999,6023884,-0.000224,861745,60341,0.007924
14593,20140401,11,3,3571,AAPL,APPLE INC,,541.65002,7180892,0.009148,861745,70173,0.007039
14593,20140402,11,3,3571,AAPL,APPLE INC,,542.54999,6443626,0.001662,861745,64438,0.002853
14593,20140403,11,3,3571,AAPL,APPLE INC,,538.78998,5806940,-0.006930,861745,61480,-0.001126
14593,20140404,11,3,3571,AAPL,APPLE INC,,531.82001,9830355,-0.012936,861745,103050,-0.012537
14593,20140407,11,3,3571,AAPL,APPLE INC,,523.46997,10379923,-0.015701,861745,106735,-0.010750
14593,20140408,11,3,3571,AAPL,APPLE INC,,523.44000,8710269,-0.000057,861745,95341,0.003751
14593,20140409,11,3,3571,AAPL,APPLE INC,,530.32001,7363246,0.013144,861745,82615,0.010918
14593,20140410,11,3,3571,AAPL,APPLE INC,,523.47998,8559074,-0.012898,861745,95772,-0.020885
14593,20140411,11,3,3571,AAPL,APPLE INC,,519.60999,9714154,-0.007393,861381,104739,-0.009487
14593,20140414,11,3,3571,AAPL,APPLE INC,,521.67999,7349311,0.003984,861381,80379,0.008217
14593,20140415,11,3,3571,AAPL,APPLE INC,,517.95990,9517511,-0.007131,861381,101852,0.006757
14593,20140416,11,3,3571,AAPL,APPLE INC,,519.01001,7676542,0.002027,861381,84592,0.010488
14593,20140417,11,3,3571,AAPL,APPLE INC,,524.94000,10168103,0.011426,861381,99253,0.001364
14593,20140421,11,3,3571,AAPL,APPLE INC,,531.16998,6524133,0.011868,861381,70135,0.003775
14593,20140422,11,3,3571,AAPL,APPLE INC,,531.69897,7237779,0.000996,861381,71910,0.004092
14593,20140423,11,3,3571,AAPL,APPLE INC,,524.75000,14105004,-0.013069,861381,144637,-0.002213
14593,20140424,11,3,3571,AAPL,APPLE INC,,567.77002,27144736,0.081982,861381,296435,0.001717
14593,20140425,11,3,3571,AAPL,APPLE INC,,571.94000,13938402,0.007344,861381,150627,-0.008096
14593,20140428,11,3,3571,AAPL,APPLE INC,,594.09003,23910286,0.038728,861381,247171,0.003236
14593,20140429,11,3,3571,AAPL,APPLE INC,,592.33002,12049379,-0.002963,861381,126841,0.004761
14593,20140430,11,3,3571,AAPL,APPLE INC,,590.09003,16317269,-0.003782,861381,142932,0.002992
14593,20140501,11,3,3571,AAPL,APPLE INC,,591.47998,8739982,0.002355,861381,100892,-0.000143
14593,20140502,11,3,3571,AAPL,APPLE INC,,592.58002,6839796,0.001860,861381,80770,-0.001348
14593,20140505,11,3,3571,AAPL,APPLE INC,,600.96002,10253129,0.014142,861381,110762,0.001871
14593,20140506,11,3,3571,AAPL,APPLE INC,,594.40997,13416581,-0.010899,861381,121425,-0.008988
14593,20140507,11,3,3571,AAPL,APPLE INC,,592.33002,10102284,-0.003499,861381,102916,0.005616
14593,20140508,11,3,3571,AAPL,APPLE INC,,587.98999,8224909,-0.001773,861381,88580,-0.001374
14593,20140509,11,3,3571,AAPL,APPLE INC,,585.54248,10414214,-0.004163,861381,100212,0.001519
14593,20140512,11,3,3571,AAPL,APPLE INC,,592.83002,7617863,0.012446,861381,76579,0.009673
14593,20140513,11,3,3571,AAPL,APPLE INC,,593.76001,5704942,0.001569,861381,63844,0.000422
14593,20140514,11,3,3571,AAPL,APPLE INC,,593.87000,5942978,0.000185,861381,65563,-0.004701
14593,20140515,11,3,3571,AAPL,APPLE INC,,588.82001,8343370,-0.008504,861381,89336,-0.009362
14593,20140516,11,3,3571,AAPL,APPLE INC,,597.51001,9870262,0.014758,861381,94727,0.003747
14593,20140519,11,3,3571,AAPL,APPLE INC,,604.59003,11348432,0.011849,861381,120476,0.003845
14593,20140520,11,3,3571,AAPL,APPLE INC,,604.71002,8386998,0.000198,861381,83881,-0.006498
14593,20140521,11,3,3571,AAPL,APPLE INC,,606.31000,7050742,0.002646,861381,72951,0.008116
14593,20140522,11,3,3571,AAPL,APPLE INC,,607.27002,7224255,0.001583,861381,72520,0.002362
14593,20140523,11,3,3571,AAPL,APPLE INC,,614.13000,8333427,0.011296,861381,86532,0.004248
14593,20140527,11,3,3571,AAPL,APPLE INC,,625.63000,12459515,0.018726,861381,128308,0.005988
14593,20140528,11,3,3571,AAPL,APPLE INC,,624.01001,11304976,-0.002589,861381,117967,-0.001114
